year,elections,teryt_code,powiat,gmina,political_party,n_votes,percentage
2007,sejm,020106,bolesławiecki,"Warta Bolesławiecka, gm.",Komitet Wyborczy Socjaldemokracji Polskiej,16,0.87
2007,sejm,020106,bolesławiecki,"Warta Bolesławiecka, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,375,20.46
2007,sejm,020106,bolesławiecki,"Warta Bolesławiecka, gm.",Komitet Wyborczy Sojusz Lewicy Demokratycznej,144,7.86
2007,sejm,020106,bolesławiecki,"Warta Bolesławiecka, gm.",Komitet Wyborczy Platforma Obywatelska RP,704,38.41
2007,sejm,020106,bolesławiecki,"Warta Bolesławiecka, gm.",Komitet Wyborczy Polskiej Partii Narodowej,3,0.16
2007,sejm,020106,bolesławiecki,"Warta Bolesławiecka, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,50,2.73
2007,sejm,020106,bolesławiecki,"Warta Bolesławiecka, gm.",Komitet Wyborczy Centrum,3,0.16
2007,sejm,020106,bolesławiecki,"Warta Bolesławiecka, gm.",Komitet Wyborczy Platformy Janusza Korwin-Mikke,10,0.55
2007,sejm,020106,bolesławiecki,"Warta Bolesławiecka, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,291,15.88
2007,sejm,020106,bolesławiecki,"Warta Bolesławiecka, gm.",Komitet Wyborczy Dom Ojczysty,14,0.76
2007,sejm,020106,bolesławiecki,"Warta Bolesławiecka, gm.",Komitet Wyborczy Narodowego Odrodzenia Polski,0,0.00
2007,sejm,020201,dzierżoniowski,"Bielawa, m.",Komitet Wyborczy Ruch Patriotyczny,71,0.78
2007,sejm,020201,dzierżoniowski,"Bielawa, m.",Komitet Wyborczy Polska Partia Pracy,69,0.76
2007,sejm,020201,dzierżoniowski,"Bielawa, m.",Komitet Wyborczy Liga Polskich Rodzin,617,6.77
2007,sejm,020201,dzierżoniowski,"Bielawa, m.",Komitet Wyborczy Partii Demokratycznej-demokraci.pl,138,1.51
2007,sejm,020201,dzierżoniowski,"Bielawa, m.",Komitet Wyborczy Socjaldemokracji Polskiej,250,2.74
2007,sejm,020201,dzierżoniowski,"Bielawa, m.",Komitet Wyborczy Prawo i Sprawiedliwość,1923,21.09
2007,sejm,020201,dzierżoniowski,"Bielawa, m.",Komitet Wyborczy Sojusz Lewicy Demokratycznej,2311,25.34
2007,sejm,020201,dzierżoniowski,"Bielawa, m.",Komitet Wyborczy Platforma Obywatelska RP,2233,24.49
2007,sejm,020201,dzierżoniowski,"Bielawa, m.",Komitet Wyborczy Polskiej Partii Narodowej,22,0.24
2007,sejm,020201,dzierżoniowski,"Bielawa, m.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,119,1.30
2007,sejm,020201,dzierżoniowski,"Bielawa, m.",Komitet Wyborczy Platformy Janusza Korwin-Mikke,155,1.70
2007,sejm,020201,dzierżoniowski,"Bielawa, m.",Komitet Wyborczy Wyborców-Ogólnopolska Koalicja Obywatelska,19,0.21
2007,sejm,020201,dzierżoniowski,"Bielawa, m.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,1173,12.86
2007,sejm,020201,dzierżoniowski,"Bielawa, m.",Komitet Wyborczy Narodowego Odrodzenia Polski,19,0.21
2007,sejm,020202,dzierżoniowski,"Dzierżoniów, m.",Komitet Wyborczy Ruch Patriotyczny,77,0.70
2007,sejm,020202,dzierżoniowski,"Dzierżoniów, m.",Komitet Wyborczy Polska Partia Pracy,78,0.71
2007,sejm,020202,dzierżoniowski,"Dzierżoniów, m.",Komitet Wyborczy Liga Polskich Rodzin,916,8.29
2007,sejm,020202,dzierżoniowski,"Dzierżoniów, m.",Komitet Wyborczy Partii Demokratycznej-demokraci.pl,260,2.35
2007,sejm,020202,dzierżoniowski,"Dzierżoniów, m.",Komitet Wyborczy Socjaldemokracji Polskiej,361,3.27
2007,sejm,020202,dzierżoniowski,"Dzierżoniów, m.",Komitet Wyborczy Prawo i Sprawiedliwość,2564,23.21
2007,sejm,020202,dzierżoniowski,"Dzierżoniów, m.",Komitet Wyborczy Sojusz Lewicy Demokratycznej,2118,19.17
2007,sejm,020202,dzierżoniowski,"Dzierżoniów, m.",Komitet Wyborczy Platforma Obywatelska RP,2782,25.19
2007,sejm,020202,dzierżoniowski,"Dzierżoniów, m.",Komitet Wyborczy Polskiej Partii Narodowej,14,0.13
2007,sejm,020202,dzierżoniowski,"Dzierżoniów, m.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,201,1.82
2007,sejm,020202,dzierżoniowski,"Dzierżoniów, m.",Komitet Wyborczy Platformy Janusza Korwin-Mikke,206,1.86
2007,sejm,020202,dzierżoniowski,"Dzierżoniów, m.",Komitet Wyborczy Wyborców-Ogólnopolska Koalicja Obywatelska,36,0.33
2007,sejm,020202,dzierżoniowski,"Dzierżoniów, m.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,1381,12.50
2007,sejm,020202,dzierżoniowski,"Dzierżoniów, m.",Komitet Wyborczy Narodowego Odrodzenia Polski,52,0.47
2007,sejm,020203,dzierżoniowski,"Pieszyce, m.",Komitet Wyborczy Ruch Patriotyczny,30,1.15
2007,sejm,020203,dzierżoniowski,"Pieszyce, m.",Komitet Wyborczy Polska Partia Pracy,30,1.15
2007,sejm,020203,dzierżoniowski,"Pieszyce, m.",Komitet Wyborczy Liga Polskich Rodzin,309,11.80
2007,sejm,020203,dzierżoniowski,"Pieszyce, m.",Komitet Wyborczy Partii Demokratycznej-demokraci.pl,28,1.07
2007,sejm,020203,dzierżoniowski,"Pieszyce, m.",Komitet Wyborczy Socjaldemokracji Polskiej,59,2.25
2007,sejm,020203,dzierżoniowski,"Pieszyce, m.",Komitet Wyborczy Prawo i Sprawiedliwość,565,21.58
2007,sejm,020203,dzierżoniowski,"Pieszyce, m.",Komitet Wyborczy Sojusz Lewicy Demokratycznej,497,18.98
2007,sejm,020203,dzierżoniowski,"Pieszyce, m.",Komitet Wyborczy Platforma Obywatelska RP,550,21.01
2007,sejm,020203,dzierżoniowski,"Pieszyce, m.",Komitet Wyborczy Polskiej Partii Narodowej,7,0.27
2007,sejm,020203,dzierżoniowski,"Pieszyce, m.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,73,2.79
2007,sejm,020203,dzierżoniowski,"Pieszyce, m.",Komitet Wyborczy Platformy Janusza Korwin-Mikke,28,1.07
2007,sejm,020203,dzierżoniowski,"Pieszyce, m.",Komitet Wyborczy Wyborców-Ogólnopolska Koalicja Obywatelska,9,0.34
2007,sejm,020203,dzierżoniowski,"Pieszyce, m.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,423,16.16
2007,sejm,020203,dzierżoniowski,"Pieszyce, m.",Komitet Wyborczy Narodowego Odrodzenia Polski,10,0.38
2007,sejm,020204,dzierżoniowski,"Piława Górna, m.",Komitet Wyborczy Ruch Patriotyczny,18,1.08
2007,sejm,020204,dzierżoniowski,"Piława Górna, m.",Komitet Wyborczy Polska Partia Pracy,11,0.66
2007,sejm,020204,dzierżoniowski,"Piława Górna, m.",Komitet Wyborczy Liga Polskich Rodzin,254,15.31
2007,sejm,020204,dzierżoniowski,"Piława Górna, m.",Komitet Wyborczy Partii Demokratycznej-demokraci.pl,18,1.08
2007,sejm,020204,dzierżoniowski,"Piława Górna, m.",Komitet Wyborczy Socjaldemokracji Polskiej,34,2.05
2007,sejm,020204,dzierżoniowski,"Piława Górna, m.",Komitet Wyborczy Prawo i Sprawiedliwość,292,17.60
2007,sejm,020204,dzierżoniowski,"Piława Górna, m.",Komitet Wyborczy Sojusz Lewicy Demokratycznej,223,13.44
2007,sejm,020204,dzierżoniowski,"Piława Górna, m.",Komitet Wyborczy Platforma Obywatelska RP,430,25.92
2007,sejm,020204,dzierżoniowski,"Piława Górna, m.",Komitet Wyborczy Polskiej Partii Narodowej,7,0.42
2007,sejm,020204,dzierżoniowski,"Piława Górna, m.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,99,5.97
2007,sejm,020204,dzierżoniowski,"Piława Górna, m.",Komitet Wyborczy Platformy Janusza Korwin-Mikke,26,1.57
2007,sejm,020204,dzierżoniowski,"Piława Górna, m.",Komitet Wyborczy Wyborców-Ogólnopolska Koalicja Obywatelska,3,0.18
2007,sejm,020204,dzierżoniowski,"Piława Górna, m.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,237,14.29
2007,sejm,020204,dzierżoniowski,"Piława Górna, m.",Komitet Wyborczy Narodowego Odrodzenia Polski,7,0.42
2007,sejm,020205,dzierżoniowski,"Dzierżoniów, gm.",Komitet Wyborczy Ruch Patriotyczny,29,1.01
2007,sejm,020205,dzierżoniowski,"Dzierżoniów, gm.",Komitet Wyborczy Polska Partia Pracy,25,0.87
2007,sejm,020205,dzierżoniowski,"Dzierżoniów, gm.",Komitet Wyborczy Liga Polskich Rodzin,236,8.22
2007,sejm,020205,dzierżoniowski,"Dzierżoniów, gm.",Komitet Wyborczy Partii Demokratycznej-demokraci.pl,30,1.05
2007,sejm,020205,dzierżoniowski,"Dzierżoniów, gm.",Komitet Wyborczy Socjaldemokracji Polskiej,76,2.65
2007,sejm,020205,dzierżoniowski,"Dzierżoniów, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,630,21.95
2007,sejm,020205,dzierżoniowski,"Dzierżoniów, gm.",Komitet Wyborczy Sojusz Lewicy Demokratycznej,356,12.40
2007,sejm,020205,dzierżoniowski,"Dzierżoniów, gm.",Komitet Wyborczy Platforma Obywatelska RP,518,18.05
2007,sejm,020205,dzierżoniowski,"Dzierżoniów, gm.",Komitet Wyborczy Polskiej Partii Narodowej,13,0.45
2007,sejm,020205,dzierżoniowski,"Dzierżoniów, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,193,6.72
2007,sejm,020205,dzierżoniowski,"Dzierżoniów, gm.",Komitet Wyborczy Platformy Janusza Korwin-Mikke,28,0.98
2007,sejm,020205,dzierżoniowski,"Dzierżoniów, gm.",Komitet Wyborczy Wyborców-Ogólnopolska Koalicja Obywatelska,8,0.28
2007,sejm,020205,dzierżoniowski,"Dzierżoniów, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,717,24.98
2007,sejm,020205,dzierżoniowski,"Dzierżoniów, gm.",Komitet Wyborczy Narodowego Odrodzenia Polski,11,0.38
2007,sejm,020206,dzierżoniowski,"Łagiewniki, gm.",Komitet Wyborczy Ruch Patriotyczny,10,0.51
2007,sejm,020206,dzierżoniowski,"Łagiewniki, gm.",Komitet Wyborczy Polska Partia Pracy,14,0.71
2007,sejm,020206,dzierżoniowski,"Łagiewniki, gm.",Komitet Wyborczy Liga Polskich Rodzin,348,17.61
2007,sejm,020206,dzierżoniowski,"Łagiewniki, gm.",Komitet Wyborczy Partii Demokratycznej-demokraci.pl,24,1.21
2007,sejm,020206,dzierżoniowski,"Łagiewniki, gm.",Komitet Wyborczy Socjaldemokracji Polskiej,26,1.32
2007,sejm,020206,dzierżoniowski,"Łagiewniki, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,282,14.27
2007,sejm,020206,dzierżoniowski,"Łagiewniki, gm.",Komitet Wyborczy Sojusz Lewicy Demokratycznej,212,10.73
2007,sejm,020206,dzierżoniowski,"Łagiewniki, gm.",Komitet Wyborczy Platforma Obywatelska RP,371,18.78
2007,sejm,020206,dzierżoniowski,"Łagiewniki, gm.",Komitet Wyborczy Polskiej Partii Narodowej,4,0.20
2007,sejm,020206,dzierżoniowski,"Łagiewniki, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,151,7.64
2007,sejm,020206,dzierżoniowski,"Łagiewniki, gm.",Komitet Wyborczy Platformy Janusza Korwin-Mikke,22,1.11
2007,sejm,020206,dzierżoniowski,"Łagiewniki, gm.",Komitet Wyborczy Wyborców-Ogólnopolska Koalicja Obywatelska,9,0.46
2007,sejm,020206,dzierżoniowski,"Łagiewniki, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,500,25.30
2007,sejm,020206,dzierżoniowski,"Łagiewniki, gm.",Komitet Wyborczy Narodowego Odrodzenia Polski,3,0.15
2007,sejm,020207,dzierżoniowski,"Niemcza, gm.",Komitet Wyborczy Ruch Patriotyczny,17,1.04
2007,sejm,020207,dzierżoniowski,"Niemcza, gm.",Komitet Wyborczy Polska Partia Pracy,30,1.83
2007,sejm,020207,dzierżoniowski,"Niemcza, gm.",Komitet Wyborczy Liga Polskich Rodzin,220,13.44
2007,sejm,020207,dzierżoniowski,"Niemcza, gm.",Komitet Wyborczy Partii Demokratycznej-demokraci.pl,70,4.28
2007,sejm,020207,dzierżoniowski,"Niemcza, gm.",Komitet Wyborczy Socjaldemokracji Polskiej,31,1.89
2007,sejm,020207,dzierżoniowski,"Niemcza, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,317,19.36
2007,sejm,020207,dzierżoniowski,"Niemcza, gm.",Komitet Wyborczy Sojusz Lewicy Demokratycznej,286,17.47
2007,sejm,020207,dzierżoniowski,"Niemcza, gm.",Komitet Wyborczy Platforma Obywatelska RP,258,15.76
2007,sejm,020207,dzierżoniowski,"Niemcza, gm.",Komitet Wyborczy Polskiej Partii Narodowej,6,0.37
2007,sejm,020207,dzierżoniowski,"Niemcza, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,73,4.46
2007,sejm,020207,dzierżoniowski,"Niemcza, gm.",Komitet Wyborczy Platformy Janusza Korwin-Mikke,27,1.65
2007,sejm,020207,dzierżoniowski,"Niemcza, gm.",Komitet Wyborczy Wyborców-Ogólnopolska Koalicja Obywatelska,9,0.55
2007,sejm,020207,dzierżoniowski,"Niemcza, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,287,17.53
2007,sejm,020207,dzierżoniowski,"Niemcza, gm.",Komitet Wyborczy Narodowego Odrodzenia Polski,6,0.37
2007,sejm,020301,głogowski,"Głogów, m.",Komitet Wyborczy Ruch Patriotyczny,108,0.49
2007,sejm,020301,głogowski,"Głogów, m.",Komitet Wyborczy Polska Partia Pracy,157,0.71
2007,sejm,020301,głogowski,"Głogów, m.",Komitet Wyborczy Liga Polskich Rodzin,1246,5.65
2007,sejm,020301,głogowski,"Głogów, m.",Komitet Wyborczy Partii Demokratycznej-demokraci.pl,1639,7.43
2007,sejm,020301,głogowski,"Głogów, m.",Komitet Wyborczy Socjaldemokracji Polskiej,872,3.95
2007,sejm,020301,głogowski,"Głogów, m.",Komitet Wyborczy Prawo i Sprawiedliwość,6951,31.51
2007,sejm,020301,głogowski,"Głogów, m.",Komitet Wyborczy Sojusz Lewicy Demokratycznej,3328,15.09
2007,sejm,020301,głogowski,"Głogów, m.",Komitet Wyborczy Platforma Obywatelska RP,4726,21.42
2007,sejm,020301,głogowski,"Głogów, m.",Komitet Wyborczy Polskiej Partii Narodowej,93,0.42
2007,sejm,020301,głogowski,"Głogów, m.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,383,1.74
2007,sejm,020301,głogowski,"Głogów, m.",Komitet Wyborczy Centrum,82,0.37
2007,sejm,020301,głogowski,"Głogów, m.",Komitet Wyborczy Platformy Janusza Korwin-Mikke,368,1.67
2007,sejm,020301,głogowski,"Głogów, m.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,2024,9.17
2007,sejm,020301,głogowski,"Głogów, m.",Komitet Wyborczy Dom Ojczysty,56,0.25
2007,sejm,020301,głogowski,"Głogów, m.",Komitet Wyborczy Narodowego Odrodzenia Polski,28,0.13
2007,sejm,020302,głogowski,"Głogów, gm.",Komitet Wyborczy Ruch Patriotyczny,6,0.44
2007,sejm,020302,głogowski,"Głogów, gm.",Komitet Wyborczy Polska Partia Pracy,11,0.81
2007,sejm,020302,głogowski,"Głogów, gm.",Komitet Wyborczy Liga Polskich Rodzin,123,9.08
2007,sejm,020302,głogowski,"Głogów, gm.",Komitet Wyborczy Partii Demokratycznej-demokraci.pl,63,4.65
2007,sejm,020302,głogowski,"Głogów, gm.",Komitet Wyborczy Socjaldemokracji Polskiej,26,1.92
2007,sejm,020302,głogowski,"Głogów, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,364,26.86
2007,sejm,020302,głogowski,"Głogów, gm.",Komitet Wyborczy Sojusz Lewicy Demokratycznej,125,9.23
2007,sejm,020302,głogowski,"Głogów, gm.",Komitet Wyborczy Platforma Obywatelska RP,272,20.07
2007,sejm,020302,głogowski,"Głogów, gm.",Komitet Wyborczy Polskiej Partii Narodowej,10,0.74
2007,sejm,020302,głogowski,"Głogów, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,84,6.20
2007,sejm,020302,głogowski,"Głogów, gm.",Komitet Wyborczy Centrum,9,0.66
2007,sejm,020302,głogowski,"Głogów, gm.",Komitet Wyborczy Platformy Janusza Korwin-Mikke,13,0.96
2007,sejm,020302,głogowski,"Głogów, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,242,17.86
2007,sejm,020302,głogowski,"Głogów, gm.",Komitet Wyborczy Dom Ojczysty,5,0.37
2007,sejm,020302,głogowski,"Głogów, gm.",Komitet Wyborczy Narodowego Odrodzenia Polski,2,0.15
2007,sejm,020303,głogowski,"Jerzmanowa, gm.",Komitet Wyborczy Ruch Patriotyczny,2,0.26
2007,sejm,020303,głogowski,"Jerzmanowa, gm.",Komitet Wyborczy Polska Partia Pracy,8,1.04
2007,sejm,020303,głogowski,"Jerzmanowa, gm.",Komitet Wyborczy Liga Polskich Rodzin,50,6.49
2007,sejm,020303,głogowski,"Jerzmanowa, gm.",Komitet Wyborczy Partii Demokratycznej-demokraci.pl,34,4.41
2007,sejm,020303,głogowski,"Jerzmanowa, gm.",Komitet Wyborczy Socjaldemokracji Polskiej,22,2.85
2007,sejm,020303,głogowski,"Jerzmanowa, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,138,17.90
2007,sejm,020303,głogowski,"Jerzmanowa, gm.",Komitet Wyborczy Sojusz Lewicy Demokratycznej,87,11.28
2007,sejm,020303,głogowski,"Jerzmanowa, gm.",Komitet Wyborczy Platforma Obywatelska RP,153,19.84
