year,elections,teryt_code,powiat,gmina,political_party,n_votes,percentage
2011,sejm,040703,inowrocławski,Gmina Gniewkowo,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,522,"12,41"
2011,sejm,040703,inowrocławski,Gmina Gniewkowo,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,421,"10,01"
2011,sejm,040703,inowrocławski,Gmina Gniewkowo,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,19,"0,45"
2011,sejm,040703,inowrocławski,Gmina Gniewkowo,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,1 706,"40,55"
2011,sejm,040703,inowrocławski,Gmina Gniewkowo,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,56,"1,33"
2011,sejm,040704,inowrocławski,Gmina Inowrocław,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,737,"22,73"
2011,sejm,040704,inowrocławski,Gmina Inowrocław,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,38,"1,17"
2011,sejm,040704,inowrocławski,Gmina Inowrocław,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,360,"11,10"
2011,sejm,040704,inowrocławski,Gmina Inowrocław,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,421,"12,98"
2011,sejm,040704,inowrocławski,Gmina Inowrocław,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,489,"15,08"
2011,sejm,040704,inowrocławski,Gmina Inowrocław,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,27,"0,83"
2011,sejm,040704,inowrocławski,Gmina Inowrocław,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,1 128,"34,78"
2011,sejm,040704,inowrocławski,Gmina Inowrocław,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,43,"1,33"
2011,sejm,040705,inowrocławski,Gmina Janikowo,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,888,"20,73"
2011,sejm,040705,inowrocławski,Gmina Janikowo,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,80,"1,87"
2011,sejm,040705,inowrocławski,Gmina Janikowo,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,502,"11,72"
2011,sejm,040705,inowrocławski,Gmina Janikowo,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,539,"12,58"
2011,sejm,040705,inowrocławski,Gmina Janikowo,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,589,"13,75"
2011,sejm,040705,inowrocławski,Gmina Janikowo,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,53,"1,24"
2011,sejm,040705,inowrocławski,Gmina Janikowo,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,1 588,"37,08"
2011,sejm,040705,inowrocławski,Gmina Janikowo,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,44,"1,03"
2011,sejm,040706,inowrocławski,Gmina Kruszwica,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,1 354,"23,39"
2011,sejm,040706,inowrocławski,Gmina Kruszwica,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,57,"0,98"
2011,sejm,040706,inowrocławski,Gmina Kruszwica,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,722,"12,47"
2011,sejm,040706,inowrocławski,Gmina Kruszwica,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,489,"8,45"
2011,sejm,040706,inowrocławski,Gmina Kruszwica,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,1 178,"20,35"
2011,sejm,040706,inowrocławski,Gmina Kruszwica,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,38,"0,66"
2011,sejm,040706,inowrocławski,Gmina Kruszwica,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,1 896,"32,75"
2011,sejm,040706,inowrocławski,Gmina Kruszwica,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,56,"0,97"
2011,sejm,040707,inowrocławski,Gmina Pakość,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,553,"19,29"
2011,sejm,040707,inowrocławski,Gmina Pakość,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,51,"1,78"
2011,sejm,040707,inowrocławski,Gmina Pakość,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,396,"13,81"
2011,sejm,040707,inowrocławski,Gmina Pakość,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,417,"14,54"
2011,sejm,040707,inowrocławski,Gmina Pakość,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,276,"9,63"
2011,sejm,040707,inowrocławski,Gmina Pakość,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,26,"0,91"
2011,sejm,040707,inowrocławski,Gmina Pakość,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,1 117,"38,96"
2011,sejm,040707,inowrocławski,Gmina Pakość,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,31,"1,08"
2011,sejm,040708,inowrocławski,Gmina Rojewo,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,319,"26,08"
2011,sejm,040708,inowrocławski,Gmina Rojewo,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,19,"1,55"
2011,sejm,040708,inowrocławski,Gmina Rojewo,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,138,"11,28"
2011,sejm,040708,inowrocławski,Gmina Rojewo,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,130,"10,63"
2011,sejm,040708,inowrocławski,Gmina Rojewo,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,281,"22,98"
2011,sejm,040708,inowrocławski,Gmina Rojewo,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,10,"0,82"
2011,sejm,040708,inowrocławski,Gmina Rojewo,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,316,"25,84"
2011,sejm,040708,inowrocławski,Gmina Rojewo,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,10,"0,82"
2011,sejm,040709,inowrocławski,Gmina Złotniki Kujawskie,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,434,"16,03"
2011,sejm,040709,inowrocławski,Gmina Złotniki Kujawskie,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,28,"1,03"
2011,sejm,040709,inowrocławski,Gmina Złotniki Kujawskie,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,1 081,"39,93"
2011,sejm,040709,inowrocławski,Gmina Złotniki Kujawskie,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,255,"9,42"
2011,sejm,040709,inowrocławski,Gmina Złotniki Kujawskie,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,255,"9,42"
2011,sejm,040709,inowrocławski,Gmina Złotniki Kujawskie,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,17,"0,63"
2011,sejm,040709,inowrocławski,Gmina Złotniki Kujawskie,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,604,"22,31"
2011,sejm,040709,inowrocławski,Gmina Złotniki Kujawskie,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,33,"1,22"
2011,sejm,040801,lipnowski,Miasto Lipno,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,1 357,"30,00"
2011,sejm,040801,lipnowski,Miasto Lipno,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,63,"1,39"
2011,sejm,040801,lipnowski,Miasto Lipno,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,424,"9,37"
2011,sejm,040801,lipnowski,Miasto Lipno,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,493,"10,90"
2011,sejm,040801,lipnowski,Miasto Lipno,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,456,"10,08"
2011,sejm,040801,lipnowski,Miasto Lipno,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,20,"0,44"
2011,sejm,040801,lipnowski,Miasto Lipno,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,1 643,"36,33"
2011,sejm,040801,lipnowski,Miasto Lipno,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,67,"1,48"
2011,sejm,040802,lipnowski,Gmina Bobrowniki,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,205,"24,61"
2011,sejm,040802,lipnowski,Gmina Bobrowniki,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,7,"0,84"
2011,sejm,040802,lipnowski,Gmina Bobrowniki,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,58,"6,96"
2011,sejm,040802,lipnowski,Gmina Bobrowniki,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,79,"9,48"
2011,sejm,040802,lipnowski,Gmina Bobrowniki,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,208,"24,97"
2011,sejm,040802,lipnowski,Gmina Bobrowniki,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,6,"0,72"
2011,sejm,040802,lipnowski,Gmina Bobrowniki,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,268,"32,17"
2011,sejm,040802,lipnowski,Gmina Bobrowniki,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,2,"0,24"
2011,sejm,040803,lipnowski,Gmina Chrostkowo,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,212,"34,98"
2011,sejm,040803,lipnowski,Gmina Chrostkowo,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,10,"1,65"
2011,sejm,040803,lipnowski,Gmina Chrostkowo,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,42,"6,93"
2011,sejm,040803,lipnowski,Gmina Chrostkowo,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,38,"6,27"
2011,sejm,040803,lipnowski,Gmina Chrostkowo,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,202,"33,33"
2011,sejm,040803,lipnowski,Gmina Chrostkowo,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,6,"0,99"
2011,sejm,040803,lipnowski,Gmina Chrostkowo,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,91,"15,02"
2011,sejm,040803,lipnowski,Gmina Chrostkowo,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,5,"0,83"
2011,sejm,040804,lipnowski,Gmina Dobrzyń nad Wisłą,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,587,"29,47"
2011,sejm,040804,lipnowski,Gmina Dobrzyń nad Wisłą,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,22,"1,10"
2011,sejm,040804,lipnowski,Gmina Dobrzyń nad Wisłą,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,202,"10,14"
2011,sejm,040804,lipnowski,Gmina Dobrzyń nad Wisłą,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,177,"8,89"
2011,sejm,040804,lipnowski,Gmina Dobrzyń nad Wisłą,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,423,"21,23"
2011,sejm,040804,lipnowski,Gmina Dobrzyń nad Wisłą,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,15,"0,75"
2011,sejm,040804,lipnowski,Gmina Dobrzyń nad Wisłą,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,526,"26,41"
2011,sejm,040804,lipnowski,Gmina Dobrzyń nad Wisłą,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,40,"2,01"
2011,sejm,040805,lipnowski,Gmina Kikół,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,486,"25,34"
2011,sejm,040805,lipnowski,Gmina Kikół,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,17,"0,89"
2011,sejm,040805,lipnowski,Gmina Kikół,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,125,"6,52"
2011,sejm,040805,lipnowski,Gmina Kikół,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,126,"6,57"
2011,sejm,040805,lipnowski,Gmina Kikół,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,800,"41,71"
2011,sejm,040805,lipnowski,Gmina Kikół,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,9,"0,47"
2011,sejm,040805,lipnowski,Gmina Kikół,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,337,"17,57"
2011,sejm,040805,lipnowski,Gmina Kikół,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,18,"0,94"
2011,sejm,040806,lipnowski,Gmina Lipno,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,690,"26,12"
2011,sejm,040806,lipnowski,Gmina Lipno,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,32,"1,21"
2011,sejm,040806,lipnowski,Gmina Lipno,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,219,"8,29"
2011,sejm,040806,lipnowski,Gmina Lipno,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,263,"9,95"
2011,sejm,040806,lipnowski,Gmina Lipno,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,809,"30,62"
2011,sejm,040806,lipnowski,Gmina Lipno,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,7,"0,26"
2011,sejm,040806,lipnowski,Gmina Lipno,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,604,"22,86"
2011,sejm,040806,lipnowski,Gmina Lipno,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,18,"0,68"
2011,sejm,040807,lipnowski,Gmina Skępe,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,543,"24,93"
2011,sejm,040807,lipnowski,Gmina Skępe,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,22,"1,01"
2011,sejm,040807,lipnowski,Gmina Skępe,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,136,"6,24"
2011,sejm,040807,lipnowski,Gmina Skępe,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,239,"10,97"
2011,sejm,040807,lipnowski,Gmina Skępe,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,275,"12,63"
2011,sejm,040807,lipnowski,Gmina Skępe,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,5,"0,23"
2011,sejm,040807,lipnowski,Gmina Skępe,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,933,"42,84"
2011,sejm,040807,lipnowski,Gmina Skępe,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,25,"1,15"
2011,sejm,040808,lipnowski,Gmina Tłuchowo,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,321,"28,76"
2011,sejm,040808,lipnowski,Gmina Tłuchowo,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,15,"1,34"
2011,sejm,040808,lipnowski,Gmina Tłuchowo,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,202,"18,10"
2011,sejm,040808,lipnowski,Gmina Tłuchowo,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,99,"8,87"
2011,sejm,040808,lipnowski,Gmina Tłuchowo,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,266,"23,84"
2011,sejm,040808,lipnowski,Gmina Tłuchowo,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,4,"0,36"
2011,sejm,040808,lipnowski,Gmina Tłuchowo,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,189,"16,94"
2011,sejm,040808,lipnowski,Gmina Tłuchowo,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,20,"1,79"
2011,sejm,040809,lipnowski,Gmina Wielgie,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,385,"25,68"
2011,sejm,040809,lipnowski,Gmina Wielgie,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,22,"1,47"
2011,sejm,040809,lipnowski,Gmina Wielgie,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,252,"16,81"
2011,sejm,040809,lipnowski,Gmina Wielgie,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,106,"7,07"
2011,sejm,040809,lipnowski,Gmina Wielgie,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,375,"25,02"
2011,sejm,040809,lipnowski,Gmina Wielgie,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,4,"0,27"
2011,sejm,040809,lipnowski,Gmina Wielgie,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,345,"23,02"
2011,sejm,040809,lipnowski,Gmina Wielgie,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,10,"0,67"
2011,sejm,040901,mogileński,Gmina Dąbrowa,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,194,"16,21"
2011,sejm,040901,mogileński,Gmina Dąbrowa,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,20,"1,67"
2011,sejm,040901,mogileński,Gmina Dąbrowa,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,157,"13,12"
2011,sejm,040901,mogileński,Gmina Dąbrowa,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,133,"11,11"
2011,sejm,040901,mogileński,Gmina Dąbrowa,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,300,"25,06"
2011,sejm,040901,mogileński,Gmina Dąbrowa,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,8,"0,67"
2011,sejm,040901,mogileński,Gmina Dąbrowa,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,373,"31,16"
2011,sejm,040901,mogileński,Gmina Dąbrowa,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,12,"1,00"
2011,sejm,040902,mogileński,Gmina Jeziora Wielkie,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,194,"14,04"
2011,sejm,040902,mogileński,Gmina Jeziora Wielkie,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,56,"4,05"
2011,sejm,040902,mogileński,Gmina Jeziora Wielkie,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,177,"12,81"
2011,sejm,040902,mogileński,Gmina Jeziora Wielkie,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,116,"8,39"
2011,sejm,040902,mogileński,Gmina Jeziora Wielkie,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,528,"38,21"
2011,sejm,040902,mogileński,Gmina Jeziora Wielkie,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,12,"0,87"
2011,sejm,040902,mogileński,Gmina Jeziora Wielkie,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,289,"20,91"
2011,sejm,040902,mogileński,Gmina Jeziora Wielkie,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,10,"0,72"
2011,sejm,040903,mogileński,Gmina Mogilno,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,1 516,"19,35"
2011,sejm,040903,mogileński,Gmina Mogilno,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,103,"1,31"
2011,sejm,040903,mogileński,Gmina Mogilno,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,851,"10,86"
2011,sejm,040903,mogileński,Gmina Mogilno,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,1 012,"12,92"
2011,sejm,040903,mogileński,Gmina Mogilno,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,1 204,"15,37"
2011,sejm,040903,mogileński,Gmina Mogilno,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,67,"0,86"
2011,sejm,040903,mogileński,Gmina Mogilno,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,2 977,"38,00"
2011,sejm,040903,mogileński,Gmina Mogilno,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,104,"1,33"
2011,sejm,040904,mogileński,Gmina Strzelno,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,714,"19,34"
2011,sejm,040904,mogileński,Gmina Strzelno,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,62,"1,68"
2011,sejm,040904,mogileński,Gmina Strzelno,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,335,"9,07"
2011,sejm,040904,mogileński,Gmina Strzelno,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,337,"9,13"
2011,sejm,040904,mogileński,Gmina Strzelno,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,939,"25,43"
2011,sejm,040904,mogileński,Gmina Strzelno,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,119,"3,22"
2011,sejm,040904,mogileński,Gmina Strzelno,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,1 150,"31,15"
2011,sejm,040904,mogileński,Gmina Strzelno,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,36,"0,98"
2011,sejm,041001,nakielski,Gmina Kcynia,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,717,"19,04"
2011,sejm,041001,nakielski,Gmina Kcynia,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,76,"2,02"
2011,sejm,041001,nakielski,Gmina Kcynia,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,472,"12,53"
2011,sejm,041001,nakielski,Gmina Kcynia,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,342,"9,08"
2011,sejm,041001,nakielski,Gmina Kcynia,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,829,"22,01"
2011,sejm,041001,nakielski,Gmina Kcynia,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,30,"0,80"
2011,sejm,041001,nakielski,Gmina Kcynia,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,1 243,"33,01"
2011,sejm,041001,nakielski,Gmina Kcynia,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,57,"1,51"
2011,sejm,041002,nakielski,Gmina Mrocza,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,544,"21,12"
2011,sejm,041002,nakielski,Gmina Mrocza,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,48,"1,86"
2011,sejm,041002,nakielski,Gmina Mrocza,Lista nr 3 - Komitet Wyborczy Sojusz Lewicy Demokratycznej - Zarejestrowana,377,"14,64"
2011,sejm,041002,nakielski,Gmina Mrocza,Lista nr 4 - Komitet Wyborczy Ruch Palikota - Zarejestrowana,287,"11,14"
2011,sejm,041002,nakielski,Gmina Mrocza,Lista nr 5 - Komitet Wyborczy Polskie Stronnictwo Ludowe - Zarejestrowana,370,"14,36"
2011,sejm,041002,nakielski,Gmina Mrocza,Lista nr 6 - Komitet Wyborczy Polska Partia Pracy - Sierpień 80 - Zarejestrowana,19,"0,74"
2011,sejm,041002,nakielski,Gmina Mrocza,Lista nr 7 - Komitet Wyborczy Platforma Obywatelska RP - Zarejestrowana,903,"35,05"
2011,sejm,041002,nakielski,Gmina Mrocza,Lista nr 9 - Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke - Zarejestrowana,28,"1,09"
2011,sejm,041003,nakielski,Gmina Nakło nad Notecią,Lista nr 1 - Komitet Wyborczy Prawo i Sprawiedliwość - Zarejestrowana,2 322,"20,57"
2011,sejm,041003,nakielski,Gmina Nakło nad Notecią,Lista nr 2 - Komitet Wyborczy Polska Jest Najważniejsza - Zarejestrowana,267,"2,36"
