year,teryt_code,powiat,gmina,population,eligible_to_vote,turnout_%,turnout_ppl
2007,220507,kartuski,"Sulęczyno, gm.",4863,3454,48.67,1681
2007,220508,kartuski,"Żukowo, gm.",23269,16772,45.88,7694
2007,220601,kościerski,"Kościerzyna, m.",23474,18192,43.79,7960
2007,220602,kościerski,"Dziemiany, gm.",4059,2946,46.44,1368
2007,220603,kościerski,"Karsin, gm.",6025,4384,42.91,1875
2007,220604,kościerski,"Kościerzyna, gm.",13410,9741,40.30,3923
2007,220605,kościerski,"Liniewo, gm.",4782,3529,42.96,1514
2007,220606,kościerski,"Lipusz, gm.",3368,2447,52.31,1280
2007,220607,kościerski,"Nowa Karczma, gm.",6283,4520,34.73,1570
2007,220608,kościerski,"Stara Kiszewa, gm.",6385,4788,33.33,1594
2007,220701,kwidzyński,"Kwidzyn, m.",37978,30079,39.54,11889
2007,220702,kwidzyński,"Gardeja, gm.",8644,6204,25.58,1586
2007,220703,kwidzyński,"Kwidzyn, gm.",10346,7632,28.87,2203
2007,220704,kwidzyński,"Prabuty, gm.",13632,10325,27.62,2849
2007,220705,kwidzyński,"Ryjewo, gm.",5729,4222,29.58,1249
2007,220706,kwidzyński,"Sadlinki, gm.",5633,4077,26.51,1081
2007,220801,lęborski,"Lębork, m.",35967,27673,39.63,10962
2007,220802,lęborski,"Łeba, m.",4037,3258,40.09,1306
2007,220803,lęborski,"Cewice, gm.",7162,5103,33.65,1716
2007,220804,lęborski,"Nowa Wieś Lęborska, gm.",12327,9003,34.54,3110
2007,220805,lęborski,"Wicko, gm.",5629,4118,26.52,1091
2007,220901,malborski,"Malbork, m.",38826,31399,39.57,12413
2007,220903,malborski,"Lichnowy, gm.",4833,3446,31.89,1099
2007,220904,malborski,"Malbork, gm.",4091,3090,28.67,886
2007,220906,malborski,"Miłoradz, gm.",3581,2665,30.43,809
2007,220907,malborski,"Nowy Staw, gm.",8075,6180,34.85,2154
2007,220908,malborski,"Stare Pole, gm.",4689,3541,35.44,1255
2007,221001,nowodworski,"Krynica Morska, m.",1298,1152,36.28,418
2007,221002,nowodworski,"Nowy Dwór Gdański, gm.",18457,14047,32.33,4541
2007,221003,nowodworski,"Ostaszewo, gm.",3291,2478,33.58,832
2007,221004,nowodworski,"Stegna, gm.",9843,7691,30.89,2376
2007,221005,nowodworski,"Sztutowo, gm.",3708,2859,35.01,1001
2007,221101,pucki,"Hel, m.",4265,3471,37.05,1286
2007,221102,pucki,"Jastarnia, m.",4042,3310,49.40,1634
2007,221103,pucki,"Puck, m.",11496,9203,44.17,4060
2007,221104,pucki,"Władysławowo, m.",15023,11543,44.38,5122
2007,221105,pucki,"Kosakowo, gm.",7618,5872,47.07,2761
2007,221106,pucki,"Krokowa, gm.",10180,7346,46.31,3402
2007,221107,pucki,"Puck, gm.",21358,15379,40.46,6223
2007,221201,słupski,"Ustka, m.",16754,14424,36.62,5277
2007,221202,słupski,"Damnica, gm.",6274,4556,28.38,1292
2007,221203,słupski,"Dębnica Kaszubska, gm.",9630,7160,27.77,1987
2007,221204,słupski,"Główczyce, gm.",9768,7201,30.12,2168
2007,221205,słupski,"Kępice, gm.",9844,7370,30.92,2278
2007,221206,słupski,"Kobylnica, gm.",9760,7475,27.83,2080
2007,221207,słupski,"Potęgowo, gm.",7291,5326,26.32,1402
2007,221208,słupski,"Słupsk, gm.",13872,10454,28.56,2986
2007,221209,słupski,"Smołdzino, gm.",3622,2718,28.99,788
2007,221210,słupski,"Ustka, gm.",7441,5638,29.80,1680
2007,221301,starogardzki,"Czarna Woda, gm.",3396,2622,43.36,1137
2007,221302,starogardzki,"Skórcz, m.",3410,2555,40.51,1035
2007,221303,starogardzki,"Starogard Gdański, m.",48497,38394,40.79,15654
2007,221304,starogardzki,"Bobowo, gm.",2894,2092,36.09,754
2007,221305,starogardzki,"Kaliska, gm.",5150,3783,36.72,1389
2007,221306,starogardzki,"Lubichowo, gm.",5786,4330,38.61,1671
2007,221307,starogardzki,"Osieczna, gm.",2890,2130,41.27,879
2007,221308,starogardzki,"Osiek, gm.",2488,2004,36.93,740
2007,221309,starogardzki,"Skarszewy, gm.",13766,10078,36.50,3677
2007,221310,starogardzki,"Skórcz, gm.",4684,3416,36.30,1240
2007,221311,starogardzki,"Smętowo Graniczne, gm.",5424,4027,31.98,1287
2007,221312,starogardzki,"Starogard Gdański, gm.",13025,9293,40.94,3805
2007,221313,starogardzki,"Zblewo, gm.",10742,7742,37.41,2895
2007,221401,tczewski,"Tczew, m.",59783,46993,41.19,19346
2007,221402,tczewski,"Gniew, gm.",16304,12203,31.58,3852
2007,221403,tczewski,"Morzeszczyn, gm.",3878,2767,31.51,872
2007,221404,tczewski,"Pelplin, gm.",16656,12492,33.90,4234
2007,221405,tczewski,"Subkowy, gm.",5209,3702,32.66,1209
2007,221406,tczewski,"Tczew, gm.",11231,8197,35.28,2892
2007,221501,wejherowski,"Reda, m.",17694,13353,47.03,6272
2007,221502,wejherowski,"Rumia, m.",43492,34208,49.83,17028
2007,221503,wejherowski,"Wejherowo, m.",45354,35769,46.72,16707
2007,221504,wejherowski,"Choczewo, gm.",5807,4435,29.58,1311
2007,221505,wejherowski,"Gniewino, gm.",6778,4767,35.58,1696
2007,221506,wejherowski,"Linia, gm.",5837,3987,44.49,1769
2007,221507,wejherowski,"Luzino, gm.",12425,8478,45.61,3783
2007,221508,wejherowski,"Łęczyce, gm.",11261,8034,39.69,3189
2007,221509,wejherowski,"Szemud, gm.",12554,8606,44.67,3836
2007,221510,wejherowski,"Wejherowo, gm.",17256,12276,41.10,5043
2007,221601,sztumski,"Dzierzgoń, gm.",9946,7365,33.20,2444
2007,221602,sztumski,"Mikołajki Pomorskie, gm.",3856,2817,21.97,618
2007,221603,sztumski,"Stary Dzierzgoń, gm.",4379,3247,18.63,603
2007,221604,sztumski,"Stary Targ, gm.",6812,4984,30.76,1533
2007,221605,sztumski,"Sztum, gm.",18531,15497,34.43,5334
2007,226101,Gdańsk,"Gdańsk, m.",439152,364092,51.34,186697
2007,226201,Gdynia,"Gdynia, m.",244407,200671,51.14,102491
2007,226301,Słupsk,"Słupsk, m.",97016,78500,42.06,32997
2007,226401,Sopot,"Sopot, m.",39387,33540,55.70,18673
2007,240101,będziński,"Będzin, m.",58599,49279,35.02,17246
2007,240102,będziński,"Czeladź, m.",34424,28915,37.44,10823
2007,240103,będziński,"Wojkowice, m.",9518,8689,37.07,3220
2007,240104,będziński,"Bobrowniki, gm.",11224,9396,38.09,3579
2007,240105,będziński,"Mierzęcice, gm.",7109,5755,29.37,1690
2007,240106,będziński,"Psary, gm.",10974,9165,34.84,3193
2007,240107,będziński,"Siewierz, gm.",12118,9849,36.63,3604
2007,240108,będziński,"Sławków, m.",6830,5636,38.77,2184
2007,240201,bielski,"Szczyrk, m.",5676,4571,44.45,2032
2007,240202,bielski,"Bestwina, gm.",10269,7952,46.13,3668
2007,240203,bielski,"Buczkowice, gm.",10432,8150,49.36,4020
2007,240204,bielski,"Czechowice-Dziedzice, gm.",42974,33852,43.32,14654
2007,240205,bielski,"Jasienica, gm.",20269,15478,44.76,6925
2007,240206,bielski,"Jaworze, gm.",6178,4768,47.17,2247
2007,240207,bielski,"Kozy, gm.",11386,8901,50.12,4460
2007,240208,bielski,"Porąbka, gm.",14807,11429,47.03,5368
2007,240209,bielski,"Wilamowice, gm.",14974,11433,46.89,5357
2007,240210,bielski,"Wilkowice, gm.",12035,9974,46.76,4662
2007,240301,cieszyński,"Cieszyn, m.",35230,29060,41.69,12105
2007,240302,cieszyński,"Ustroń, m.",15445,13266,42.40,5617
2007,240303,cieszyński,"Wisła, m.",11416,9168,31.83,2917
2007,240304,cieszyński,"Brenna, gm.",10040,7677,37.36,2868
2007,240305,cieszyński,"Chybie, gm.",9001,6929,42.69,2956
2007,240306,cieszyński,"Dębowiec, gm.",5445,4107,36.60,1503
2007,240307,cieszyński,"Goleszów, gm.",12139,9632,35.10,3381
2007,240308,cieszyński,"Hażlach, gm.",9663,7271,35.39,2573
2007,240309,cieszyński,"Istebna, gm.",11496,8326,49.17,4090
2007,240310,cieszyński,"Skoczów, gm.",25571,20003,39.80,7947
2007,240311,cieszyński,"Strumień, gm.",11871,9095,41.95,3815
2007,240312,cieszyński,"Zebrzydowice, gm.",12283,9546,40.50,3860
2007,240401,częstochowski,"Blachownia, gm.",13380,10829,38.99,4223
2007,240402,częstochowski,"Dąbrowa Zielona, gm.",4182,3435,35.66,1224
2007,240403,częstochowski,"Janów, gm.",5877,4648,36.53,1695
2007,240404,częstochowski,"Kamienica Polska, gm.",5441,4441,30.26,1344
2007,240405,częstochowski,"Kłomnice, gm.",13824,10988,34.42,3779
2007,240406,częstochowski,"Koniecpol, gm.",10821,8594,35.14,3018
2007,240407,częstochowski,"Konopiska, gm.",10420,8265,33.03,2729
2007,240408,częstochowski,"Kruszyna, gm.",4866,3766,32.32,1217
2007,240409,częstochowski,"Lelów, gm.",5293,4197,35.93,1508
2007,240410,częstochowski,"Mstów, gm.",9963,7743,35.31,2733
2007,240411,częstochowski,"Mykanów, gm.",13805,10732,36.50,3916
2007,240412,częstochowski,"Olsztyn, gm.",7262,5729,33.98,1947
2007,240413,częstochowski,"Poczesna, gm.",12403,9876,37.97,3750
2007,240414,częstochowski,"Przyrów, gm.",4079,3291,36.04,1186
2007,240415,częstochowski,"Rędziny, gm.",9726,7679,35.10,2695
2007,240416,częstochowski,"Starcza, gm.",2711,2194,41.52,909
2007,240501,gliwicki,"Knurów, m.",40062,31839,38.93,12389
2007,240502,gliwicki,"Pyskowice, m.",18793,15225,31.90,4855
2007,240503,gliwicki,"Gierałtowice, gm.",10572,8512,47.87,4070
2007,240504,gliwicki,"Pilchowice, gm.",10184,8301,36.38,3020
2007,240505,gliwicki,"Rudziniec, gm.",10487,8485,35.50,3010
2007,240506,gliwicki,"Sośnicowice, gm.",8124,6503,33.14,2153
2007,240507,gliwicki,"Toszek, gm.",10508,8667,26.12,2263
2007,240508,gliwicki,"Wielowieś, gm.",6005,4692,30.61,1436
2007,240601,kłobucki,"Kłobuck, gm.",20630,16450,38.25,6289
2007,240602,kłobucki,"Krzepice, gm.",9666,7601,37.07,2818
2007,240603,kłobucki,"Lipie, gm.",6642,5149,33.07,1703
2007,240604,kłobucki,"Miedźno, gm.",7557,5870,37.82,2220
2007,240605,kłobucki,"Opatów, gm.",6864,5323,35.17,1872
2007,240606,kłobucki,"Panki, gm.",5005,3901,28.45,1110
2007,240607,kłobucki,"Popów, gm.",6079,4918,30.17,1484
2007,240608,kłobucki,"Przystajń, gm.",6102,4729,29.92,1413
2007,240609,kłobucki,"Wręczyca Wielka, gm.",17336,13424,32.55,4370
2007,240701,lubliniecki,"Lubliniec, m.",23684,19131,40.59,7762
2007,240702,lubliniecki,"Boronów, gm.",3305,2577,41.44,1068
2007,240703,lubliniecki,"Ciasna, gm.",7930,6194,26.38,1634
2007,240704,lubliniecki,"Herby, gm.",6917,6008,41.43,2488
2007,240705,lubliniecki,"Kochanowice, gm.",6778,5167,35.01,1807
2007,240706,lubliniecki,"Koszęcin, gm.",11518,9091,43.47,3951
2007,240707,lubliniecki,"Pawonków, gm.",6547,5025,30.07,1511
2007,240708,lubliniecki,"Woźniki, gm.",9651,7512,44.72,3358
2007,240801,mikołowski,"Łaziska Górne, m.",21773,17267,41.15,7096
2007,240802,mikołowski,"Mikołów, m.",38093,31422,46.45,14585
2007,240803,mikołowski,"Orzesze, m.",18686,14630,42.66,6238
2007,240804,mikołowski,"Ornontowice, gm.",5203,4037,46.97,1896
2007,240805,mikołowski,"Wyry, gm.",6277,4928,47.89,2359
2007,240901,myszkowski,"Myszków, m.",33081,26806,36.89,9883
2007,240902,myszkowski,"Koziegłowy, gm.",14462,11695,32.77,3829
2007,240903,myszkowski,"Niegowa, gm.",5983,4541,38.10,1730
2007,240904,myszkowski,"Poraj, gm.",10634,8706,34.78,3028
2007,240905,myszkowski,"Żarki, gm.",8119,6407,35.31,2260
2007,241001,pszczyński,"Goczałkowice-Zdrój, gm.",6276,4872,48.07,2342
2007,241002,pszczyński,"Kobiór, gm.",4466,3662,49.56,1813
2007,241003,pszczyński,"Miedźna, gm.",15647,11448,42.58,4864
2007,241004,pszczyński,"Pawłowice, gm.",17647,13347,42.20,5630
2007,241005,pszczyński,"Pszczyna, gm.",50336,39309,43.88,17243
2007,241006,pszczyński,"Suszec, gm.",10662,7834,44.55,3488
2007,241101,raciborski,"Racibórz, m.",58502,47724,34.22,16317
2007,241102,raciborski,"Kornowac, gm.",4720,3666,37.37,1370
2007,241103,raciborski,"Krzanowice, gm.",6046,4883,22.02,1073
2007,241104,raciborski,"Krzyżanowice, gm.",11454,9109,28.49,2593
2007,241105,raciborski,"Kuźnia Raciborska, gm.",12102,9707,29.68,2881
2007,241106,raciborski,"Nędza, gm.",7351,5889,30.43,1792
2007,241107,raciborski,"Pietrowice Wielkie, gm.",7204,5736,26.38,1513
2007,241108,raciborski,"Rudnik, gm.",5218,4184,25.86,1081
2007,241201,rybnicki,"Czerwionka-Leszczyny, gm.",41276,32349,40.66,13148
2007,241202,rybnicki,"Gaszowice, gm.",8693,6798,35.60,2420
2007,241203,rybnicki,"Jejkowice, gm.",3648,2834,45.70,1294
2007,241204,rybnicki,"Lyski, gm.",9078,7190,38.90,2795
2007,241205,rybnicki,"Świerklany, gm.",11052,8526,44.63,3799
2007,241301,tarnogórski,"Kalety, m.",8731,7049,39.23,2765
2007,241302,tarnogórski,"Miasteczko Śląskie, m.",7358,5918,36.80,2177
2007,241303,tarnogórski,"Radzionków, m.",17213,13812,43.93,6065
2007,241304,tarnogórski,"Tarnowskie Góry, m.",61299,51061,42.23,21558
2007,241305,tarnogórski,"Krupski Młyn, gm.",3456,2740,40.66,1114
2007,241306,tarnogórski,"Ożarowice, gm.",5354,4309,36.16,1558
2007,241307,tarnogórski,"Świerklaniec, gm.",10813,8736,39.48,3449
2007,241308,tarnogórski,"Tworóg, gm.",8082,6437,32.93,2120
2007,241309,tarnogórski,"Zbrosławice, gm.",15397,12396,28.61,3546
2007,241401,bieruńsko-lędziński,"Bieruń, m.",19977,15519,41.47,6432
2007,241402,bieruńsko-lędziński,"Imielin, m.",7739,6169,45.05,2778
2007,241403,bieruńsko-lędziński,"Lędziny, m.",15973,12291,40.55,4980
2007,241404,bieruńsko-lędziński,"Bojszowy, gm.",6484,4989,54.26,2707
2007,241405,bieruńsko-lędziński,"Chełm Śląski, gm.",5600,4417,43.79,1926
2007,241501,wodzisławski,"Pszów, m.",14399,11300,38.38,4335
2007,241502,wodzisławski,"Radlin, m.",18013,14119,38.25,5397
2007,241503,wodzisławski,"Rydułtowy, m.",21924,17767,37.89,6730
2007,241504,wodzisławski,"Wodzisław Śląski, m.",49264,39512,42.68,16843
2007,241505,wodzisławski,"Godów, gm.",12477,9826,42.76,4199
2007,241506,wodzisławski,"Gorzyce, gm.",19464,15320,41.35,6330
2007,241507,wodzisławski,"Lubomia, gm.",8086,6387,37.31,2381
2007,241508,wodzisławski,"Marklowice, gm.",5183,4065,42.95,1746
2007,241509,wodzisławski,"Mszana, gm.",6972,5391,41.18,2213
2007,241601,zawierciański,"Poręba, m.",8908,7361,37.52,2761
2007,241602,zawierciański,"Zawiercie, m.",54040,44933,37.40,16793
2007,241603,zawierciański,"Irządze, gm.",2994,2330,31.03,722
2007,241604,zawierciański,"Kroczyce, gm.",6151,4838,37.35,1807
2007,241605,zawierciański,"Łazy, gm.",16109,13327,33.21,4421
2007,241606,zawierciański,"Ogrodzieniec, gm.",9625,7902,33.68,2657
2007,241607,zawierciański,"Pilica, gm.",9392,7565,40.07,3031
2007,241608,zawierciański,"Szczekociny, gm.",8761,6955,38.26,2658
2007,241609,zawierciański,"Włodowice, gm.",5256,4262,28.02,1193
2007,241610,zawierciański,"Żarnowiec, gm.",5023,3984,48.92,1948
2007,241701,żywiecki,"Żywiec, m.",32445,25865,46.08,11911
2007,241702,żywiecki,"Czernichów, gm.",6424,4932,53.04,2616
2007,241703,żywiecki,"Gilowice, gm.",5719,4367,50.72,2214
2007,241704,żywiecki,"Jeleśnia, gm.",13732,10512,44.32,4656
2007,241705,żywiecki,"Koszarawa, gm.",2550,1971,44.70,881
2007,241706,żywiecki,"Lipowa, gm.",9726,7370,39.63,2920
2007,241707,żywiecki,"Łękawica, gm.",4354,3256,40.66,1324
2007,241708,żywiecki,"Łodygowice, gm.",13406,10263,46.56,4773
2007,241709,żywiecki,"Milówka, gm.",10156,7596,40.06,3041
2007,241710,żywiecki,"Radziechowy-Wieprz, gm.",12659,9454,43.26,4089
2007,241711,żywiecki,"Rajcza, gm.",9276,7412,34.05,2520
2007,241712,żywiecki,"Ślemień, gm.",3431,2639,44.33,1170
2007,241713,żywiecki,"Świnna, gm.",7963,6056,44.80,2712
2007,241714,żywiecki,"Ujsoły, gm.",4813,3755,34.11,1280
2007,241715,żywiecki,"Węgierska Górka, gm.",14926,11443,45.70,5220
2007,246101,Bielsko-Biała,"Bielsko-Biała, m.",173216,141589,47.94,67827
2007,246201,Bytom,"Bytom, m.",187474,152945,33.27,50877
2007,246301,Chorzów,"Chorzów, m.",114035,92764,37.00,34317
2007,246401,Częstochowa,"Częstochowa, m.",241607,199876,42.38,84675
2007,246501,Dąbrowa Górnicza,"Dąbrowa Górnicza, m.",127566,106477,35.19,37448
2007,246601,Gliwice,"Gliwice, m.",192702,159588,40.30,64291
2007,246701,Jastrzębie-Zdrój,"Jastrzębie-Zdrój, m.",95598,76081,41.29,31406
2007,246801,Jaworzno,"Jaworzno, m.",95597,76861,38.29,29417
2007,246901,Katowice,"Katowice, m.",312761,259956,44.92,116577
2007,247001,Mysłowice,"Mysłowice, m.",74931,60636,40.71,24661
2007,247101,Piekary Śląskie,"Piekary Śląskie, m.",59367,48333,40.15,19400
2007,247201,Ruda Śląska,"Ruda Śląska, m.",146203,117074,38.49,45042
2007,247301,Rybnik,"Rybnik, m.",140117,111999,41.76,46747
2007,247401,Siemianowice Śląskie,"Siemianowice Śląskie, m.",72836,59615,36.69,21866
2007,247501,Sosnowiec,"Sosnowiec, m.",224727,189654,36.70,69572
2007,247601,Świętochłowice,"Świętochłowice, m.",55527,44688,32.94,14714
2007,247701,Tychy,"Tychy, m.",130274,106504,43.34,46152
2007,247801,Zabrze,"Zabrze, m.",187163,151785,30.85,46800
2007,247901,Żory,"Żory, m.",62728,49932,38.54,19235
2007,260101,buski,"Busko-Zdrój, gm.",33543,27624,36.80,10163
2007,260102,buski,"Gnojno, gm.",4880,3809,32.08,1222
2007,260103,buski,"Nowy Korczyn, gm.",6629,5354,35.23,1886
2007,260104,buski,"Pacanów, gm.",8259,6589,30.41,2003
2007,260105,buski,"Solec-Zdrój, gm.",5202,4105,45.92,1885
2007,260106,buski,"Stopnica, gm.",8297,6565,34.29,2246
2007,260107,buski,"Tuczępy, gm.",3934,3050,43.28,1320
2007,260108,buski,"Wiślica, gm.",6056,4840,29.34,1413
2007,260201,jędrzejowski,"Imielno, gm.",4691,3673,32.26,1185
2007,260202,jędrzejowski,"Jędrzejów, gm.",29921,23953,34.33,8220
2007,260203,jędrzejowski,"Małogoszcz, gm.",12044,9189,33.74,3099
2007,260204,jędrzejowski,"Nagłowice, gm.",5470,4273,29.14,1245
2007,260205,jędrzejowski,"Oksa, gm.",4912,3864,30.93,1194
2007,260206,jędrzejowski,"Sędziszów, gm.",13649,10798,32.73,3533
2007,260207,jędrzejowski,"Słupia (Jędrzejowska), gm.",4708,3654,30.79,1125
2007,260208,jędrzejowski,"Sobków, gm.",8311,6469,31.81,2058
2007,260209,jędrzejowski,"Wodzisław, gm.",7968,6336,35.20,2230
2007,260301,kazimierski,"Bejsce, gm.",4503,3619,22.96,831
2007,260302,kazimierski,"Czarnocin, gm.",4488,3494,32.74,1144
2007,260303,kazimierski,"Kazimierza Wielka, gm.",17460,14034,30.22,4240
2007,260304,kazimierski,"Opatowiec, gm.",3870,3158,28.40,897
2007,260305,kazimierski,"Skalbmierz, gm.",7230,5642,34.15,1927
2007,260401,kielecki,"Bieliny, gm.",9999,7330,30.40,2227
2007,260402,kielecki,"Bodzentyn, gm.",11868,9093,30.42,2766
2007,260403,kielecki,"Chęciny, gm.",14875,11972,32.69,3913
2007,260404,kielecki,"Chmielnik, gm.",11785,9116,35.47,3232
2007,260405,kielecki,"Daleszyce, gm.",14526,10863,29.29,3182
2007,260406,kielecki,"Górno, gm.",12886,9380,33.26,3119
2007,260407,kielecki,"Łagów, gm.",7423,5488,34.68,1903
2007,260408,kielecki,"Łopuszno, gm.",9158,6889,35.93,2475
2007,260409,kielecki,"Masłów, gm.",9674,7215,34.93,2520
2007,260410,kielecki,"Miedziana Góra, gm.",9908,7565,37.38,2828
2007,260411,kielecki,"Mniów, gm.",9339,6969,34.77,2421
2007,260412,kielecki,"Morawica, gm.",13013,9841,31.32,3079
2007,260413,kielecki,"Nowa Słupia, gm.",10989,7956,26.28,2090
2007,260414,kielecki,"Piekoszów, gm.",15111,11348,31.12,3530
2007,260415,kielecki,"Pierzchnica, gm.",4786,3611,30.55,1103
2007,260416,kielecki,"Raków, gm.",6198,4796,33.30,1597
2007,260417,kielecki,"Sitkówka-Nowiny, gm.",6975,5286,36.11,1908
2007,260418,kielecki,"Strawczyn, gm.",9770,7158,38.06,2721
2007,260419,kielecki,"Zagnańsk, gm.",12613,9859,40.21,3962
2007,260501,konecki,"Fałków, gm.",5190,4142,32.09,1328
2007,260502,konecki,"Gowarczów, gm.",4924,3842,31.68,1211
2007,260503,konecki,"Końskie, gm.",38307,30840,40.25,12409
2007,260504,konecki,"Radoszyce, gm.",9704,7501,34.09,2556
2007,260505,konecki,"Ruda Maleniecka, gm.",3512,2838,37.42,1061
2007,260506,konecki,"Słupia (Konecka), gm.",3717,2878,32.35,930
2007,260507,konecki,"Smyków, gm.",3805,2873,34.01,977
2007,260508,konecki,"Stąporków, gm.",18959,15404,30.32,4670
2007,260601,opatowski,"Baćkowice, gm.",5363,4176,32.61,1359
2007,260602,opatowski,"Iwaniska, gm.",7526,5576,35.06,1955
2007,260603,opatowski,"Lipnik, gm.",6043,4690,32.71,1534
2007,260604,opatowski,"Opatów, gm.",12955,10398,36.50,3793
2007,260605,opatowski,"Ożarów, gm.",11962,9420,31.92,3007
2007,260606,opatowski,"Sadowie, gm.",4318,3460,35.23,1219
2007,260607,opatowski,"Tarłów, gm.",5883,4677,30.34,1419
2007,260608,opatowski,"Wojciechowice, gm.",4671,3673,37.22,1366
2007,260701,ostrowiecki,"Ostrowiec Świętokrzyski, m.",76935,62983,35.37,22270
2007,260702,ostrowiecki,"Bałtów, gm.",4005,3136,26.40,828
2007,260703,ostrowiecki,"Bodzechów, gm.",13676,10810,34.00,3672
2007,260704,ostrowiecki,"Ćmielów, gm.",8118,6525,31.14,2031
2007,260705,ostrowiecki,"Kunów, gm.",10269,8023,26.56,2131
2007,260706,ostrowiecki,"Waśniów, gm.",7328,5660,30.18,1708
2007,260801,pińczowski,"Działoszyce, gm.",5888,4797,29.64,1422
2007,260802,pińczowski,"Kije, gm.",4680,3679,33.22,1222
2007,260803,pińczowski,"Michałów, gm.",5073,3991,30.62,1220
2007,260804,pińczowski,"Pińczów, gm.",22758,18643,36.47,6799
2007,260805,pińczowski,"Złota, gm.",5043,4057,31.35,1272
2007,260901,sandomierski,"Sandomierz, m.",25906,20762,40.23,8348
2007,260902,sandomierski,"Dwikozy, gm.",9725,7458,32.22,2401
2007,260903,sandomierski,"Klimontów, gm.",9029,6939,32.19,2226
2007,260904,sandomierski,"Koprzywnica, gm.",7246,5601,41.14,2304
2007,260905,sandomierski,"Łoniów, gm.",7591,5834,35.67,2081
2007,260906,sandomierski,"Obrazów, gm.",6931,5451,37.26,2031
2007,260907,sandomierski,"Samborzec, gm.",9287,7326,36.69,2687
2007,260908,sandomierski,"Wilczyce, gm.",4140,3149,38.55,1214
2007,260909,sandomierski,"Zawichost, gm.",4920,3917,39.03,1527
2007,261001,skarżyski,"Skarżysko-Kamienna, m.",51231,42409,39.57,16761
2007,261002,skarżyski,"Bliżyn, gm.",8895,7042,31.06,2185
2007,261003,skarżyski,"Łączna, gm.",5375,4113,42.86,1763
2007,261004,skarżyski,"Skarżysko Kościelne, gm.",6460,5099,40.83,2082
2007,261005,skarżyski,"Suchedniów, gm.",11370,9029,35.65,3216
2007,261101,starachowicki,"Starachowice, m.",55399,45193,35.76,16158
2007,261102,starachowicki,"Brody, gm.",11119,8613,34.37,2960
2007,261103,starachowicki,"Mirzec, gm.",8604,6685,35.14,2348
2007,261104,starachowicki,"Pawłów, gm.",15693,11554,30.21,3488
2007,261105,starachowicki,"Wąchock, gm.",7286,5837,36.54,2133
2007,261201,staszowski,"Bogoria, gm.",8253,6253,30.07,1879
2007,261202,staszowski,"Łubnice, gm.",4458,3451,34.86,1203
2007,261203,staszowski,"Oleśnica, gm.",4133,3181,39.45,1255
2007,261204,staszowski,"Osiek, gm.",8099,6236,34.03,2121
2007,261205,staszowski,"Połaniec, gm.",12394,9509,33.93,3225
2007,261206,staszowski,"Rytwiany, gm.",6592,5078,27.73,1408
2007,261207,staszowski,"Staszów, gm.",28112,21841,34.00,7425
2007,261208,staszowski,"Szydłów, gm.",5093,4040,35.57,1434
2007,261301,włoszczowski,"Kluczewsko, gm.",5406,4047,36.84,1490
2007,261302,włoszczowski,"Krasocin, gm.",11142,8348,34.14,2849
2007,261303,włoszczowski,"Moskorzew, gm.",3121,2444,36.87,901
2007,261304,włoszczowski,"Radków, gm.",2754,2193,30.37,666
2007,261305,włoszczowski,"Secemin, gm.",5366,4255,30.51,1298
2007,261306,włoszczowski,"Włoszczowa, gm.",20753,16395,38.60,6324
2007,266101,Kielce,"Kielce, m.",203092,167654,46.45,77787
2007,280101,bartoszycki,"Bartoszyce, m.",26359,21115,38.04,8030
2007,280102,bartoszycki,"Górowo Iławeckie, m.",4747,3752,35.50,1330
2007,280103,bartoszycki,"Bartoszyce, gm.",11245,8313,33.00,2743
2007,280104,bartoszycki,"Bisztynek, gm.",7440,5622,21.02,1181
2007,280105,bartoszycki,"Górowo Iławeckie, gm.",7747,7121,26.34,1875
2007,280106,bartoszycki,"Sępopol, gm.",7129,5490,28.01,1538
2007,280201,braniewski,"Braniewo, m.",18369,14252,37.34,5311
2007,280202,braniewski,"Braniewo, gm.",6611,4715,27.47,1294
2007,280203,braniewski,"Frombork, gm.",3876,3167,29.90,945
2007,280204,braniewski,"Lelkowo, gm.",3398,2523,29.96,756
2007,280205,braniewski,"Pieniężno, gm.",7341,5706,27.62,1575
2007,280206,braniewski,"Płoskinia, gm.",2801,2042,32.03,654
2007,280207,braniewski,"Wilczęta, gm.",3358,2496,28.61,714
2007,280301,działdowski,"Działdowo, m.",21606,17055,34.79,5932
2007,280302,działdowski,"Działdowo, gm.",9989,7271,26.28,1911
2007,280303,działdowski,"Iłowo-Osada, gm.",7425,5542,30.67,1700
2007,280304,działdowski,"Lidzbark, gm.",15060,11400,30.22,3444
2007,280305,działdowski,"Płośnica, gm.",6254,4646,28.84,1339
2007,280306,działdowski,"Rybno, gm.",7437,5460,36.30,1980
2007,280401,elbląski,"Elbląg, gm.",6914,5177,26.64,1378
2007,280402,elbląski,"Godkowo, gm.",3560,2738,25.71,703
2007,280403,elbląski,"Gronowo Elbląskie, gm.",5011,3766,25.17,946
2007,280404,elbląski,"Markusy, gm.",4206,3013,24.23,730
2007,280405,elbląski,"Milejewo, gm.",3056,2251,27.85,627
2007,280406,elbląski,"Młynary, gm.",4697,3454,34.45,1189
2007,280407,elbląski,"Pasłęk, gm.",20097,15384,32.36,4979
2007,280408,elbląski,"Rychliki, gm.",4293,3215,20.37,655
2007,280409,elbląski,"Tolkmicko, gm.",6635,5083,28.21,1434
